"Filter 1","F1 (2)","StartDate","EndDate","Status","IPAddress","Progress","Duration__in_seconds_","Finished","RecordedDate","ResponseId","RecipientLastName","RecipientFirstName","RecipientEmail","ExternalReference","LocationLatitude","LocationLongitude","DistributionChannel","UserLanguage","Consent","SWLS_1","SWL01","SWLS_2","SWL_02","SWLS_3","SWL_03","SWLS_4","SWL_04","SWLS_5","SWL_05","SWLScr","Attention_Check","SCC_1_","SCC_2_","SCC_3_","SCC_4_","SCC_5_","SCC_6","RSCC_6","SCC_7_","SCC_8_","SCC_9_","SCC_10_","SCC_11","RSCC_11","SCC_12_","SCCScr","DN_1","DN_2","DN_3_","RDN_3","DN_Scr","IN_1","IN_2","IN_3","RIN_3","IN_Scr","LM_YA1","LM_YA2","LM_YA3","LM_YA4","LM_YA5","LM_YA6","LM_YA7","LM_YA8","LM_YA9","LM_YA10","LM_YA11","LM_YA12","LM_YA13","LM_YA14","LM_YA15","LM_YA16","LM_MA1","LM_MA2","LM_MA3","LM_MA4","LM_MA5","LM_MA6","LM_MA7","LM_MA8","LM_MA9","LM_MA10","LM_MA11","LM_MA12","LM_MA13","LM_EA1","LM_EA2","LM_EA3","LM_EA4","LM_EA5","LM_EA6","LM_EA7","LM_EA8","LM_EA9","LM_EA10","LM_EA11","LM_EA12","CYA1","CYA2","CYA3","CYA4","CYA5","CYA6","CYA7","CYA8","CYA9","CYA10","CYA11","CYA12","CYA13","CYA14","CYA15","CYA16","CMA1","CMA2","CMA3","CMA4","CMA5","CMA6","CMA7","CMA8","CMA9","CMA10","CMA11","CMA12","CMA13","CEA1","CEA2","CEA3","CEA4","CEA5","CEA6","CEA7","CEA8","CEA9","CEA10","CEA11","CEA12","A_YA1_1","A_YA2_1","A_YA3_1","A_YA4_1","A_YA5_1","A_YA6_1","A_YA7_1","A_YA8_1","check50_1","A_YA9_1","A_YA10_1","A_YA11_1","A_YA12_1","A_YA13_1","A_YA14_1","A_YA15_1","A_YA16_1","A_MA1_1","A_MA2_1","A_MA3_1","A_MA4_1","A_MA5_1","A_MA6_1","A_MA7_1","A_MA8_1","A_MA9_1","A_MA10_1","A_MA11_1","A_MA12_1","A_MA13_1","A_EA1_1","A_EA2_1","A_EA3_1","A_EA4_1","A_EA5_1","A_EA6_1","A_EA7_1","A_EA8_1","A_EA9_1","A_EA10_1","A_EA11_1","A_EA12_1","YA%1","YA%2","YA%3","YA%4","YA%5","YA%6","YA%7","YA%8","YA%9","YA%10","YA%11","YA%12","YA%13","YA%14","YA%15","YA%16","MYA%","MA%1","MA%2","MA%3","MA%4","MA%5","MA%6","MA%7","MA%8","MA%9","MA%10","MA%11","MA%12","MA%13","MMA%","EA%1","EA%2","EA%3","EA%4","EA%5","EA%6","EA%7","EA%8","EA%9","EA%10","EA%11","EA%12","MEA%","FTP_1","FTP_2","FTP_3","FTP_4","FTP_5","FTP_6","FTP_7","FTP_8","RFTP_8","FTP_9","RFTP_9","FTP_10","RFTP_10","FTP_Scr","Age","Age Group","Age_aq","Gender","Q71_1","Q71_2","Q71_3","Q71_4","Q71_5","Q71_6","Q71_7","Q71_7_TEXT","Education","Income","PoliticalOrientation","Religion","Religion_10_TEXT","participantId","assignmentId","projectId","projectId (2)"
0,1,19775,19775,0,"104.172.51.46",100.0,614.0,1,19775,"R_3RqsGn7BTMhPY4Y",,,,,"34.0085","-117.8136","anonymous","EN",1,6,0.8333333333333334,5,1.0,6,0.8333333333333334,6,0.8333333333333334,6,0.8333333333333334,0.8666666666666667,"I played video games with my friends and watched a movie with my girlfriend.",1,3,3,5,6,2,6,2,6,7,5,2,6,3,4.416666666666667,2,2,6,2,2.0,3,2,1,7,4.0,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,1,2,1,1,-1,-1,1,-1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,1,84.0,30.0,57.0,40.0,41.0,61.0,38.0,61.0,18.0,88.0,43.0,42.0,86.0,21.0,77.0,22.0,20.0,64.0,84.0,45.0,18.0,50.0,15.0,60.0,14.0,3.0,5.0,87.0,58.0,22.0,14.0,4.0,2.0,5.0,79.0,21.0,38.0,14.0,30.0,43.0,24.0,10.0,84.0,-30.0,-57.0,40.0,-41.0,61.0,38.0,61.0,88.0,43.0,-42.0,86.0,21.0,77.0,22.0,20.0,29.4375,64.0,84.0,45.0,18.0,50.0,-15.0,60.0,-14.0,-3.0,-5.0,87.0,58.0,-22.0,31.307692307692307,-14.0,-4.0,-2.0,5.0,79.0,21.0,38.0,14.0,-30.0,43.0,-24.0,10.0,11.333333333333334,7,6,7,7,7,6,7,3,5,3,5,6,2,5.9,26.0,"Young Adult",676.0,1,,,1,,,,,,6,7,5,1,,"EF890A0149AD4AAD9DDC317738F0047E","e14eebed-0a95-4fd8-afb7-ac11af4b8e35","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"24.177.21.166",100.0,609.0,1,19775,"R_6Senupql01fcpDD",,,,,"36.0524","-81.3167","anonymous","EN",1,5,0.6666666666666666,4,0.75,5,0.6666666666666666,5,0.6666666666666666,3,0.3333333333333333,0.6166666666666667,"My friend and I went to the local bar.",5,5,5,5,5,5,3,5,6,6,5,3,5,5,5.0,4,3,5,3,3.3333333333333335,4,5,3,5,4.666666666666667,1,2,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,2,1,2,1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,35.0,30.0,40.0,40.0,30.0,25.0,10.0,20.0,50.0,25.0,20.0,60.0,35.0,20.0,25.0,30.0,30.0,25.0,20.0,40.0,10.0,30.0,20.0,20.0,4.0,0.0,0.0,7.0,35.0,20.0,0.0,1.0,1.0,3.0,15.0,0.0,20.0,15.0,8.0,35.0,2.0,1.0,35.0,-30.0,40.0,40.0,-30.0,25.0,10.0,20.0,25.0,20.0,-60.0,35.0,20.0,-25.0,30.0,30.0,11.5625,25.0,20.0,40.0,10.0,30.0,-20.0,20.0,-4.0,-0.0,-0.0,7.0,35.0,-20.0,11.0,-0.0,-1.0,-1.0,3.0,15.0,-0.0,20.0,-15.0,-8.0,35.0,-2.0,1.0,3.9166666666666665,5,5,5,5,3,3,5,4,4,4,4,5,3,4.2,28.0,"Young Adult",784.0,1,1,,,,,,,,4,5,4,2,,"80F73BDF637441C68134824003DD8D40","0ae218d7-874b-4475-bf95-a5f2837d39de","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"67.168.1.188",100.0,766.0,1,19775,"R_3iwBHE3IiE81hir",,,,,"47.1016","-123.0591","anonymous","EN",1,6,0.8333333333333334,4,0.75,6,0.8333333333333334,6,0.8333333333333334,2,0.16666666666666666,0.6833333333333333,"The weekend we went to do the final walkthrough of a home which we are purchasing, and my young son spent the time sprinting around and picking up rocks.",4,5,6,5,6,3,5,5,6,6,6,1,7,6,5.583333333333333,5,2,5,3,3.3333333333333335,6,5,2,6,5.666666666666667,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,20.0,30.0,20.0,30.0,30.0,40.0,30.0,60.0,50.0,60.0,30.0,60.0,70.0,30.0,70.0,30.0,58.0,40.0,50.0,50.0,10.0,29.0,20.0,20.0,0.0,0.0,0.0,60.0,50.0,20.0,4.0,3.0,50.0,50.0,40.0,10.0,30.0,30.0,60.0,69.0,10.0,30.0,20.0,30.0,20.0,30.0,30.0,40.0,30.0,60.0,60.0,30.0,60.0,70.0,30.0,70.0,30.0,58.0,41.75,40.0,50.0,50.0,-10.0,29.0,20.0,-20.0,-0.0,-0.0,-0.0,60.0,50.0,-20.0,19.153846153846153,-4.0,-3.0,-50.0,50.0,40.0,10.0,30.0,30.0,60.0,69.0,-10.0,30.0,21.0,7,7,7,7,1,1,7,3,5,5,3,6,2,4.7,29.0,"Young Adult",841.0,2,1,,,,,,,,6,11,3,11,,"D180F602DDC14F53A765946ACCFE13E7","b540c0a2-8643-421c-8041-75d65a171243","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"71.94.119.50",100.0,1059.0,1,19775,"R_7QxOdvtNjUt4D4T",,,,,"45.8249","-88.066","anonymous","EN",1,4,0.5,1,0.0,4,0.5,4,0.5,1,0.0,0.3,"I took the dog out for a walk.",5,4,5,6,4,2,6,6,4,5,6,2,6,6,5.25,7,7,2,6,6.666666666666667,7,4,6,2,4.333333333333333,2,1,2,2,1,2,2,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,2,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,51.0,60.0,72.0,55.0,64.0,19.0,49.0,74.0,46.0,60.0,77.0,91.0,14.0,8.0,49.0,73.0,83.0,62.0,73.0,60.0,71.0,93.0,87.0,15.0,91.0,91.0,85.0,81.0,26.0,95.0,58.0,87.0,95.0,82.0,91.0,42.0,55.0,90.0,76.0,92.0,91.0,53.0,-51.0,60.0,-72.0,-55.0,64.0,-19.0,-49.0,74.0,60.0,77.0,91.0,-14.0,-8.0,-49.0,73.0,83.0,16.5625,-62.0,73.0,60.0,-71.0,93.0,87.0,-15.0,91.0,-91.0,85.0,81.0,-26.0,95.0,30.76923076923077,-58.0,87.0,95.0,82.0,91.0,42.0,55.0,90.0,76.0,-92.0,91.0,53.0,51.0,1,1,1,1,1,1,1,7,1,7,1,7,1,1.0,72.0,"Elderly Adult",5184.0,1,1,,,,,,,,3,4,7,11,,"70B5BC8D2C8C4E2DAAD6DA4592444B14","0572d900-16e1-4353-8df2-d8d73078049c","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,1,19775,19775,0,"75.193.160.5",100.0,394.0,1,19775,"R_5PdytTB1qESz9h0",,,,,"33.8336","-84.3797","anonymous","EN",1,3,0.3333333333333333,4,0.75,4,0.5,4,0.5,4,0.5,0.5166666666666666,"I watched television and cooked dinner for my family.",6,6,2,3,5,2,6,4,6,6,5,2,6,6,5.083333333333333,4,5,4,4,4.333333333333333,3,4,4,4,3.6666666666666665,1,2,1,1,2,2,2,1,1,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,2,1,1,-1,1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,69.0,17.0,68.0,19.0,23.0,,,49.0,41.0,83.0,32.0,93.0,100.0,20.0,48.0,24.0,8.0,25.0,80.0,24.0,10.0,78.0,20.0,18.0,27.0,30.0,67.0,61.0,45.0,3.0,,3.0,17.0,26.0,19.0,30.0,0.0,39.0,27.0,37.0,9.0,14.0,69.0,-17.0,68.0,19.0,-23.0,,,49.0,83.0,32.0,93.0,-100.0,-20.0,-48.0,-24.0,8.0,,25.0,-80.0,24.0,10.0,-78.0,-20.0,18.0,-27.0,-30.0,-67.0,-61.0,-45.0,-3.0,-25.692307692307693,,-3.0,-17.0,26.0,-19.0,-30.0,-0.0,-39.0,-27.0,37.0,-9.0,14.0,,7,7,7,7,7,7,7,3,5,2,6,2,6,6.6,29.0,"Young Adult",841.0,2,,1,,,,,,,3,8,5,2,,"1FCF14604C1F46FC9A04EC94B8C08F22","35f9ddd7-84c4-48e7-9173-4e32c04d013e","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"72.85.185.24",100.0,397.0,1,19775,"R_3Ic8Ro9WOwQaaDS",,,,,"42.3291","-71.1815","anonymous","EN",1,6,0.8333333333333334,4,0.75,5,0.6666666666666666,5,0.6666666666666666,4,0.5,0.6833333333333333,"This weekend, I had dinner with my friends.",3,3,3,4,4,5,3,5,5,4,3,4,4,4,3.75,3,3,5,3,3.0,4,2,6,2,2.6666666666666665,1,2,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,1,1,-1,1,1,-1,-1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,69.0,30.0,60.0,38.0,30.0,9.0,18.0,56.0,50.0,50.0,86.0,68.0,60.0,41.0,36.0,14.0,71.0,25.0,54.0,72.0,52.0,69.0,7.0,45.0,0.0,0.0,0.0,66.0,79.0,23.0,0.0,0.0,14.0,16.0,30.0,15.0,63.0,55.0,15.0,22.0,13.0,41.0,69.0,-30.0,60.0,38.0,-30.0,-9.0,-18.0,56.0,50.0,86.0,68.0,60.0,41.0,36.0,-14.0,71.0,33.375,25.0,54.0,72.0,-52.0,69.0,-7.0,45.0,-0.0,-0.0,-0.0,66.0,79.0,-23.0,25.23076923076923,-0.0,-0.0,-14.0,-16.0,-30.0,-15.0,-63.0,55.0,-15.0,-22.0,-13.0,41.0,-7.666666666666667,5,5,5,5,4,4,6,3,5,3,5,5,3,4.7,24.0,"Young Adult",576.0,2,,,,1,,,,,5,6,2,9,,"CF8AA02F56A8464586728850B5EEB786","380b12ff-953f-44bb-b958-802b80fa8993","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,1,19775,19775,0,"197.210.28.141",100.0,2261.0,1,19775,"R_32UEh7exuMs9Gmd",,,,,"6.4474","3.3903","anonymous","EN",1,6,0.8333333333333334,4,0.75,5,0.6666666666666666,5,0.6666666666666666,5,0.6666666666666666,0.7166666666666667,"This weekend i was at home with my friends and watched movies all through.",6,6,6,6,6,6,2,6,6,6,6,2,6,6,5.666666666666667,5,3,5,3,3.6666666666666665,6,3,5,3,4.0,1,2,1,1,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,1,65.0,71.0,55.0,83.0,71.0,67.0,23.0,34.0,37.0,70.0,79.0,57.0,91.0,71.0,67.0,44.0,52.0,30.0,57.0,66.0,68.0,74.0,28.0,78.0,4.0,4.0,4.0,70.0,60.0,55.0,0.0,7.0,43.0,73.0,70.0,58.0,56.0,58.0,37.0,74.0,44.0,78.0,65.0,-71.0,55.0,83.0,-71.0,67.0,-23.0,34.0,70.0,79.0,57.0,91.0,71.0,-67.0,44.0,52.0,33.5,30.0,57.0,66.0,68.0,74.0,-28.0,78.0,-4.0,-4.0,-4.0,70.0,-60.0,-55.0,22.153846153846153,-0.0,-7.0,-43.0,73.0,70.0,58.0,-56.0,58.0,-37.0,-74.0,-44.0,78.0,6.333333333333333,7,6,7,7,5,6,6,3,5,2,6,5,3,5.8,25.0,"Young Adult",625.0,2,,1,,,,,,,5,10,6,3,,"814D749030154C1481BAA62204BC0693","5cef7e78-7c70-4a83-9ff2-1d29124aae0c","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"68.119.215.59",100.0,1445.0,1,19775,"R_6ezVi7Rec9Cw6NH",,,,,"35.7113","-82.5467","anonymous","EN",1,6,0.8333333333333334,5,1.0,6,0.8333333333333334,6,0.8333333333333334,5,0.6666666666666666,0.8333333333333334,"My partner and I finished our 3 month trip to the west coast by enjoying our last Pet Sit in Harker Heights, TX. We cared for a delightful cat named, Stella and an adopted dog Rocky. Rocky experienced trauma and was shy around us. We drove 2 days to return home traveling through Texas, Arkansas and Tennessee arriving in NC 16 hours later. We stayed overnight in Memphis TN.",5,5,6,6,3,5,3,6,6,5,5,3,5,2,4.75,5,5,3,5,5.0,4,2,5,3,3.0,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,1,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,1,1,1,1,1,1,1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,65.0,74.0,55.0,61.0,63.0,83.0,50.0,68.0,50.0,96.0,92.0,98.0,57.0,77.0,55.0,22.0,93.0,81.0,94.0,93.0,41.0,92.0,72.0,81.0,74.0,95.0,88.0,43.0,90.0,56.0,76.0,86.0,90.0,62.0,72.0,56.0,40.0,70.0,71.0,81.0,89.0,40.0,65.0,74.0,55.0,61.0,63.0,83.0,50.0,-68.0,96.0,92.0,98.0,57.0,-77.0,55.0,22.0,-93.0,39.5625,81.0,94.0,93.0,41.0,92.0,72.0,81.0,74.0,95.0,88.0,-43.0,90.0,56.0,70.3076923076923,-76.0,-86.0,-90.0,-62.0,-72.0,-56.0,-40.0,-70.0,-71.0,81.0,89.0,-40.0,-41.083333333333336,4,5,4,2,1,6,2,6,2,5,3,6,2,3.1,65.0,"Elderly Adult",4225.0,1,1,,,,,,,,5,6,4,8,,"613B580C07A84D71B6651F80429494CB","914ca98c-1211-43ff-adb4-70bfb5714956","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"50.232.69.26",100.0,1742.0,1,19775,"R_7i4ngkeueLgPOCY",,,,,"33.8895","-84.2921","anonymous","EN",1,5,0.6666666666666666,4,0.75,6,0.8333333333333334,6,0.8333333333333334,4,0.5,0.7166666666666667,"I took my wife out for brunch at a hot new spot in town.",5,4,6,5,5,6,2,2,6,6,4,2,6,6,4.75,6,6,4,4,5.333333333333333,6,5,6,2,4.333333333333333,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,1,50.0,50.0,50.0,50.0,50.0,60.0,50.0,50.0,50.0,50.0,50.0,75.0,70.0,45.0,50.0,50.0,50.0,50.0,50.0,45.0,60.0,65.0,50.0,50.0,50.0,45.0,55.0,50.0,65.0,30.0,5.0,35.0,50.0,50.0,55.0,55.0,50.0,60.0,45.0,50.0,65.0,50.0,50.0,50.0,50.0,50.0,50.0,60.0,-50.0,50.0,50.0,50.0,75.0,70.0,45.0,50.0,-50.0,50.0,40.625,50.0,50.0,45.0,60.0,65.0,-50.0,50.0,-50.0,45.0,-55.0,50.0,-65.0,-30.0,12.692307692307692,-5.0,-35.0,-50.0,50.0,55.0,55.0,50.0,60.0,-45.0,-50.0,-65.0,50.0,5.833333333333333,6,6,6,6,6,6,5,4,4,4,4,5,3,5.2,32.0," Middle-Age Adult",1024.0,1,,1,,,,,,,5,5,2,2,,"512FED05A72842BF9658B966FBD7F076","835aa080-74cb-4d81-a531-3d99c21c8374","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"108.230.171.129",100.0,663.0,1,19775,"R_6M06GBYhLJ4Li43",,,,,"38.5491","-90.1601","anonymous","EN",1,5,0.6666666666666666,2,0.25,5,0.6666666666666666,5,0.6666666666666666,4,0.5,0.5499999999999999,"This weekend I changed the oil in my wifes car.",6,7,7,7,7,1,7,7,7,7,7,1,7,7,6.916666666666667,5,6,2,6,5.666666666666667,6,3,6,2,3.6666666666666665,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,1,1,1,1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,1,87.0,95.0,95.0,73.0,93.0,93.0,91.0,85.0,50.0,95.0,88.0,98.0,38.0,93.0,97.0,93.0,81.0,75.0,94.0,97.0,90.0,82.0,95.0,85.0,95.0,98.0,98.0,94.0,85.0,88.0,96.0,95.0,96.0,95.0,94.0,73.0,73.0,92.0,98.0,95.0,95.0,82.0,-87.0,95.0,95.0,73.0,93.0,93.0,91.0,85.0,95.0,88.0,98.0,38.0,93.0,97.0,93.0,81.0,76.3125,75.0,94.0,97.0,-90.0,-82.0,95.0,85.0,95.0,98.0,98.0,94.0,-85.0,88.0,50.92307692307692,96.0,95.0,-96.0,95.0,94.0,73.0,73.0,92.0,-98.0,95.0,95.0,82.0,58.0,5,5,6,2,3,6,4,6,2,3,5,7,1,3.9,70.0,"Elderly Adult",4900.0,1,1,,,,,,,,5,3,6,2,,"563F7F18D929491A9A39C7D6B7988D96","693a0add-0c3c-42a2-a468-e9a1464d4cf0","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"216.14.159.172",100.0,1122.0,1,19775,"R_1lVTFpzIZFpDqj7",,,,,"35.9463","-95.8757","anonymous","EN",1,5,0.6666666666666666,2,0.25,5,0.6666666666666666,5,0.6666666666666666,1,0.0,0.44999999999999996,"I went out with my partner to a friend's birthday party.",7,7,7,7,7,1,7,6,7,7,7,1,7,6,6.833333333333333,7,1,4,4,4.0,7,2,4,4,4.333333333333333,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,1,1,2,2,2,2,1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,-1,-1,-1,1,50.0,65.0,70.0,60.0,92.0,65.0,50.0,50.0,50.0,95.0,81.0,70.0,50.0,76.0,70.0,25.0,45.0,71.0,77.0,75.0,50.0,85.0,20.0,71.0,10.0,0.0,0.0,60.0,84.0,20.0,2.0,0.0,20.0,65.0,60.0,50.0,30.0,5.0,15.0,10.0,1.0,55.0,-50.0,65.0,70.0,60.0,92.0,65.0,50.0,50.0,95.0,81.0,70.0,50.0,-76.0,70.0,25.0,45.0,47.625,71.0,77.0,75.0,50.0,85.0,-20.0,71.0,-10.0,-0.0,-0.0,60.0,-84.0,-20.0,27.307692307692307,-2.0,-0.0,-20.0,65.0,60.0,50.0,30.0,-5.0,-15.0,-10.0,-1.0,55.0,17.25,7,7,7,7,1,4,7,4,4,1,7,7,1,5.2,28.0,"Young Adult",784.0,1,,1,,,,,,,2,6,5,2,,"8572A0C72D3545A0A3B982DCA5521469","a29305c2-4d8f-4d3e-87a7-c40ddd35febf","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
1,1,19775,19775,0,"96.238.57.137",100.0,766.0,1,19775,"R_6fvZpj0ec8jlVu3",,,,,"41.7042","-71.4558","anonymous","EN",1,4,0.5,2,0.25,5,0.6666666666666666,5,0.6666666666666666,3,0.3333333333333333,0.48333333333333334,"I took a trip to Manhattan, New York to visit my daughter.",5,3,3,5,6,5,3,3,5,3,5,2,6,6,4.416666666666667,6,2,2,6,4.666666666666667,6,2,5,3,3.6666666666666665,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,2,1,1,2,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,70.0,90.0,90.0,75.0,80.0,90.0,95.0,90.0,50.0,90.0,90.0,99.0,60.0,80.0,80.0,75.0,85.0,75.0,95.0,90.0,85.0,80.0,85.0,80.0,75.0,95.0,90.0,90.0,20.0,60.0,75.0,50.0,50.0,90.0,75.0,80.0,80.0,85.0,50.0,75.0,90.0,85.0,-70.0,90.0,90.0,75.0,80.0,90.0,95.0,90.0,90.0,90.0,99.0,60.0,80.0,-80.0,75.0,85.0,64.9375,75.0,95.0,90.0,85.0,80.0,85.0,80.0,75.0,95.0,90.0,90.0,-20.0,60.0,75.38461538461539,-75.0,-50.0,50.0,90.0,75.0,80.0,-80.0,85.0,50.0,-75.0,90.0,85.0,27.083333333333332,5,5,5,5,4,5,4,6,2,3,5,6,2,4.2,65.0,"Elderly Adult",4225.0,2,1,,,,,,,,3,6,2,1,,"AC4CE91271A84AECBB2EC74048AC0C61","bb24a7d0-97fe-4996-b4bd-eced4dbd7f8f","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
0,1,19775,19775,0,"154.6.80.134",100.0,1139.0,1,19775,"R_7PRazX5cz8RYmXY",,,,,"38.2539","-85.76","anonymous","EN",1,5,0.6666666666666666,2,0.25,2,0.16666666666666666,2,0.16666666666666666,2,0.16666666666666666,0.2833333333333333,"I hung out with a couple of friends.",4,3,3,3,3,6,2,5,5,3,3,3,5,3,3.5,4,2,5,3,3.0,4,1,6,2,2.3333333333333335,1,2,1,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1,1,2,2,2,2,2,2,1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,-1,-1,9.0,40.0,11.0,12.0,10.0,38.0,11.0,50.0,16.0,11.0,72.0,50.0,9.0,40.0,18.0,60.0,12.0,19.0,40.0,51.0,13.0,51.0,32.0,33.0,12.0,12.0,12.0,29.0,19.0,16.0,12.0,34.0,14.0,10.0,16.0,50.0,15.0,28.0,16.0,12.0,10.0,19.0,9.0,-40.0,11.0,-12.0,-10.0,-38.0,-11.0,-50.0,11.0,72.0,50.0,-9.0,-40.0,18.0,60.0,12.0,2.0625,-19.0,40.0,51.0,13.0,-51.0,-32.0,33.0,-12.0,-12.0,-12.0,29.0,-19.0,-16.0,-0.5384615384615384,-12.0,-34.0,-14.0,10.0,16.0,50.0,-15.0,-28.0,-16.0,-12.0,-10.0,-19.0,-7.0,6,6,6,6,6,6,6,6,2,6,2,6,2,4.8,24.0,"Young Adult",576.0,1,1,,,,,,,,5,9,6,1,,"2868372ADDCC4AFE96525A330B5A940B","d65d42c4-1231-44c1-a78c-be392c9493f1","251a5fa8-917c-4ed3-8cde-642df604367d","251a5fa8-917c-4ed3-8cde-642df604367d"
